,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,법정동명,도로명주소,경도,위도
159426,로보,소매,의복의류,아동복판매,서울특별시,서초구,방배본동,방배동,서울특별시 서초구 방배로39길 46,126.986577560588,37.494190169966
48491,건호후레쉬포크,소매,음/식료품소매,육류소매,서울특별시,강서구,가양1동,가양동,서울특별시 강서구 허준로 16,126.843445733004,37.5703196395991
301065,허브공인중개사사무소,부동산,부동산중개,부동산중개,서울특별시,광진구,자양1동,자양동,서울특별시 광진구 아차산로 329,127.079430225057,37.5377233439488
370052,마망스테이,음식,한식,한식/백반/한정식,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 선릉로93길 5,127.048024131607,37.5052616907579
110776,신라한의원,의료,병원,한의원,서울특별시,성북구,석관동,석관동,서울특별시 성북구 한천로 522,127.066265160273,37.6070636503821
403518,트라이랜드엔터프라이즈,소매,의복의류,셔츠/내의/속옷,서울특별시,강남구,논현2동,논현동,서울특별시 강남구 도산대로46길 11,127.036632286889,37.5212801700823
163510,대영분체,소매,사무/문구/컴퓨터,사무/문구용품,서울특별시,중구,을지로동,을지로3가,서울특별시 중구 충무로9길 8,126.992044435839,37.566978530198
62832,친구분식,음식,분식,라면김밥분식,서울특별시,중랑구,묵1동,묵동,서울특별시 중랑구 숙선옹주로3길 20-8,127.079781444177,37.6149638296971
181993,쥬비스아카데미,소매,건강/미용식품,건강식품판매,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 여의대방로65길 6,126.930514794837,37.519177531271
38200,루이스테이블,음식,한식,한식/백반/한정식,서울특별시,송파구,가락본동,가락동,서울특별시 송파구 중대로12길 28,127.124518672381,37.4924816490357
383499,현대옷수선,생활서비스,개인/가정용품수리,옷수선,서울특별시,송파구,오금동,오금동,서울특별시 송파구 오금로35길 17,127.127342302953,37.506387898917
226048,신촌설렁탕,음식,한식,설렁탕집,서울특별시,강남구,삼성2동,삼성동,서울특별시 강남구 선릉로 670,127.041679938767,37.5166898224188
48108,우정분식,음식,분식,라면김밥분식,서울특별시,동대문구,휘경2동,휘경동,서울특별시 동대문구 망우로18다길 33,127.060970742729,37.5858561477088
144497,초원피부관리사,생활서비스,이/미용/건강,비만/피부관리,서울특별시,중구,회현동,남대문로5가,서울특별시 중구 세종대로 22,126.974275385628,37.5585178758882
161397,채널쓰리,음식,분식,라면김밥분식,서울특별시,송파구,잠실3동,잠실동,서울특별시 송파구 올림픽로 211,127.094432879939,37.5125737455287
164094,초원슈퍼,소매,종합소매점,수퍼마켓,서울특별시,광진구,중곡1동,중곡동,서울특별시 광진구 긴고랑로13길 10,127.0820170992,37.5629909316917
224406,데몬헤어,생활서비스,이/미용/건강,여성미용실,서울특별시,마포구,서교동,동교동,서울특별시 마포구 홍익로6길 38,126.923754690579,37.5558515925537
284399,떼루와,음식,한식,한식/백반/한정식,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 강남대로94길 15,127.028563912097,37.4996428639265
14758,삼천리이삿짐센타,생활서비스,운송/배달/택배,종합이삿짐대행,서울특별시,관악구,미성동,신림동,서울특별시 관악구 미성길 142,126.911661861728,37.4713128875362
26031,한방삼계탕,음식,한식,기타고기요리,서울특별시,중구,명동,충무로2가,서울특별시 중구 명동8가길 48,126.987723626235,37.5617155137729
77206,태후사랑,생활서비스,이/미용/건강,여성미용실,서울특별시,구로구,개봉1동,개봉동,서울특별시 구로구 고척로30길 13-11,126.8491500431,37.5019146769413
309217,로보,소매,의복의류,일반의류,서울특별시,중구,신당동,신당동,서울특별시 중구 마장로1길 22,127.012757292062,37.5688565318114
233076,으뜸꼬마숲어린이집,학문/교육,유아교육,어린이집,서울특별시,성동구,금호4가동,금호동4가,서울특별시 성동구 금호로3길 11,127.02386991998,37.5474409732715
27481,쓰리제이에듀학원,학문/교육,학원-어학,학원-외국어/어학,서울특별시,강동구,명일2동,명일동,서울특별시 강동구 동남로71길 32,127.154482113957,37.5519986412862
319358,한양대학교-제3학생식당,음식,기타음식업,구내식당/자급식음식점,서울특별시,성동구,사근동,행당동,서울특별시 성동구 왕십리로 222,127.046594659704,37.554492639039
64108,피에스샵,소매,화장품소매,화장품판매점,서울특별시,강남구,대치4동,대치동,서울특별시 강남구 테헤란로 440,127.056115540456,37.5058041831477
335965,매니아당구장,관광/여가/오락,PC/오락/당구/볼링등,당구장,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 테헤란로25길 30,127.035323591515,37.5025455933117
188158,메구스아로마,음식,커피점/카페,커피전문점/카페/다방,서울특별시,중구,다산동,신당동,서울특별시 중구 동호로15길 21-10,127.008980482748,37.5557327137833
101228,라임에스테틱,생활서비스,이/미용/건강,비만/피부관리,서울특별시,서초구,서초2동,서초동,서울특별시 서초구 사임당로 181,127.029305512251,37.4930262018367
389651,미도,생활서비스,광고/인쇄,인쇄종합,서울특별시,광진구,자양3동,자양동,서울특별시 광진구 능동로 92,127.07119956705,37.538992451652
304599,비태권도,학문/교육,학원-예능취미체육,태권도장,서울특별시,용산구,이촌1동,이촌동,서울특별시 용산구 이촌로75길 16-9,126.97477025893,37.5207323385139
82813,상미꽃꽂이,생활서비스,대행업,꽃꽂이(대행),서울특별시,서초구,반포3동,잠원동,서울특별시 서초구 신반포로 189,127.004846844178,37.5065367313385
161841,소망부동산:,부동산,부동산중개,부동산중개,서울특별시,강서구,등촌1동,등촌동,서울특별시 강서구 공항대로61길 39,126.866092273878,37.5527168987589
133641,중앙이용원,생활서비스,이/미용/건강,남성미용실,서울특별시,영등포구,영등포동,영등포동3가,서울특별시 영등포구 영등포로 228,126.90667821726,37.5192746425116
152480,길,음식,유흥주점,빠/카페/스탠드빠,서울특별시,동대문구,휘경1동,휘경동,서울특별시 동대문구 휘경로 36-1,127.063895215727,37.5946375232164
72030,애플동물병원,의료,수의업,수의업-종합,서울특별시,광진구,능동,능동,서울특별시 광진구 천호대로 642-1,127.088327963369,37.5532003637345
259225,한일철물,소매,철물/난방/건설자재소매,철물/건설자재소매,서울특별시,은평구,불광2동,불광동,서울특별시 은평구 통일로 950,126.919854338181,37.6276283314079
14768,엘엘샤시,생활서비스,주택수리,유리창호,서울특별시,마포구,망원1동,망원동,서울특별시 마포구 동교로1길 21,126.901797221765,37.552045243488
318222,반반한닭,음식,한식,한식/백반/한정식,서울특별시,노원구,상계2동,상계동,서울특별시 노원구 상계로23길 8,127.069064973109,37.6586431537169
388237,GS25,소매,종합소매점,편의점,서울특별시,양천구,신정4동,신정동,서울특별시 양천구 중앙로 328,126.850498194736,37.525363838562
111694,주영철학원,생활서비스,개인서비스,운명감정작명,서울특별시,금천구,시흥1동,시흥동,서울특별시 금천구 시흥대로62길 35-1,126.901561810286,37.4561718751275
314555,린,음식,양식,정통양식/경양식,서울특별시,성북구,월곡1동,하월곡동,서울특별시 성북구 오패산로 51,127.036493790653,37.6067432476895
301376,뷰티스토리,생활서비스,이/미용/건강,비만/피부관리,서울특별시,중랑구,중화1동,중화동,서울특별시 중랑구 동일로 752,127.082052346684,37.5970057147127
63970,라온우리,소매,가정/주방/인테리어,주방가구판매,서울특별시,은평구,갈현2동,갈현동,서울특별시 은평구 서오릉로 156,126.915999047996,37.6122664734396
51996,유명부동산,부동산,부동산중개,부동산중개,서울특별시,강서구,발산1동,내발산동,서울특별시 강서구 강서로47길 40,126.833901996402,37.5529529873454
154418,궁에스테틱,생활서비스,이/미용/건강,비만/피부관리,서울특별시,서초구,서초4동,서초동,서울특별시 서초구 서초대로77길 9,127.026202739041,37.4985781995159
11877,이인수정신과,의료,병원,기타병원,서울특별시,강남구,청담동,청담동,서울특별시 강남구 압구정로73길 8,127.046497623801,37.5265683117965
130491,정명보습학원,학문/교육,학원-보습교습입시,학원-입시,서울특별시,구로구,오류1동,오류동,서울특별시 구로구 경인로19길 29,126.842326312873,37.4970454495818
181512,실전권도관,학문/교육,학원-예능취미체육,태권도장,서울특별시,영등포구,양평2동,양평동4가,서울특별시 영등포구 선유로51길 28,126.895317954067,37.5378655283919
144881,티지교육그룹공무,학문/교육,학원-어학,학원-외국어/어학,서울특별시,영등포구,신길1동,신길동,서울특별시 영등포구 영등포로57길 9,126.917802938947,37.5173857950149
398366,하남돼지집,음식,한식,갈비/삼겹살,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 마곡중앙로 171,126.82776522657,37.5690206635806
256783,재테크공인중개사,부동산,부동산중개,부동산중개,서울특별시,영등포구,당산2동,당산동5가,서울특별시 영등포구 영신로 245,126.903443070626,37.5293092896999
110874,베리베리,음식,분식,라면김밥분식,서울특별시,동대문구,전농2동,전농동,서울특별시 동대문구 서울시립대로 160,127.05452519162,37.5834079174206
34964,명진찜방,생활서비스,대중목욕탕/휴게,사우나/증기탕/온천,서울특별시,도봉구,쌍문2동,쌍문동,서울특별시 도봉구 도봉로 517,127.036162518123,37.6517022473918
103842,가람오피스,소매,사무/문구/컴퓨터,사무용기기소매,서울특별시,영등포구,영등포동,영등포동5가,서울특별시 영등포구 영중로22길 8,126.906317458423,37.5215148990918
325163,초이스225,소매,종합소매점,종합소매,서울특별시,중구,회현동,남창동,서울특별시 중구 남대문시장4길 21,126.977639243073,37.5591777824993
310067,개성엿,소매,종합소매점,종합소매,서울특별시,동대문구,제기동,제기동,서울특별시 동대문구 고산자로36길 3,127.039126646871,37.5790306472822
273712,깊은수학수학교습소,학문/교육,학원-보습교습입시,학원-입시,서울특별시,양천구,신정6동,신정동,서울특별시 양천구 목동서로 277,126.869424019906,37.5224469619717
62888,영원조명,소매,가정/주방/인테리어,조명기구/전기용품,서울특별시,은평구,구산동,구산동,서울특별시 은평구 서오릉로 179,126.913385790853,37.6128281082197
69689,다산조명,소매,가정/주방/인테리어,조명기구/전기용품,서울특별시,종로구,종로5.6가동,연지동,서울특별시 종로구 김상옥로 18-10,126.999320142395,37.5731134519515
32799,한국타이어논현동영업소,소매,자동차/자동차용품,타이어판매,서울특별시,서초구,반포1동,반포동,서울특별시 서초구 주흥1길 12,127.020126653398,37.5039973544209
